No,Platform,Phase/Delay,Indikator,Step Order,Task ID (Airflow),Tipe Step,Script/File,Config (.cfg),Parameter SP,SSH Host,Dependency,Status Convert,Tested/Untested,PIC,Catatan,DAG ID,Task Group,Source System,Target Layer,Tool Target GCP,Schedule/Cadence,Bukti Referensi,Priority,Due Date
2959,Cloudera,,Starlanding Unitsales,11,opr_ast_star_wh_di.UnitSales_CatalogueUnitViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2960,Cloudera,,Starlanding Unitsales,12,opr_ast_star_wh_di.UnitSales_CatalogueViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2961,Cloudera,,Starlanding Unitsales,13,opr_ast_star_wh_di.UnitSales_CompanyViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2962,Cloudera,,Starlanding Unitsales,14,opr_ast_star_wh_di.UnitSales_ContractBudgetViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2963,Cloudera,,Starlanding Unitsales,15,opr_ast_star_wh_di.UnitSales_ContractRewardViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2964,Cloudera,,Starlanding Unitsales,16,opr_ast_star_wh_di.UnitSales_CustomerGroupViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2965,Cloudera,,Starlanding Unitsales,17,opr_ast_star_wh_di.UnitSales_CustomerViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2966,Cloudera,,Starlanding Unitsales,18,opr_ast_star_wh_di.UnitSales_DealerViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2967,Cloudera,,Starlanding Unitsales,19,opr_ast_star_wh_di.UnitSales_DeliveryCodeViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2968,Cloudera,,Starlanding Unitsales,20,opr_ast_star_wh_di.UnitSales_DiscountLimits,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2969,Cloudera,,Starlanding Unitsales,21,opr_ast_star_wh_di.UnitSales_DocumentPrintings,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2970,Cloudera,,Starlanding Unitsales,22,opr_ast_star_wh_di.UnitSales_EnumListViewModel,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2971,Cloudera,,Starlanding Unitsales,23,opr_ast_star_wh_di.UnitSales_ExpeditionCapacities,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2972,Cloudera,,Starlanding Unitsales,24,opr_ast_star_wh_di.UnitSales_ExpenditureViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2973,Cloudera,,Starlanding Unitsales,25,opr_ast_star_wh_di.UnitSales_FamilyRelationshipViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2974,Cloudera,,Starlanding Unitsales,26,opr_ast_star_wh_di.UnitSales_GroupConditionTypes,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2975,Cloudera,,Starlanding Unitsales,27,opr_ast_star_wh_di.UnitSales_H101,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2976,Cloudera,,Starlanding Unitsales,28,opr_ast_star_wh_di.UnitSales_H151,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2977,Cloudera,,Starlanding Unitsales,29,opr_ast_star_wh_di.UnitSales_H161,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2978,Cloudera,,Starlanding Unitsales,30,opr_ast_star_wh_di.UnitSales_HobbyViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2979,Cloudera,,Starlanding Unitsales,31,opr_ast_star_wh_di.UnitSales_IncomeViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2980,Cloudera,,Starlanding Unitsales,32,opr_ast_star_wh_di.UnitSales_LeadTimes,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2981,Cloudera,,Starlanding Unitsales,33,opr_ast_star_wh_di.UnitSales_Leasing,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2982,Cloudera,,Starlanding Unitsales,34,opr_ast_star_wh_di.UnitSales_LeasingBPKB,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2983,Cloudera,,Starlanding Unitsales,35,opr_ast_star_wh_di.UnitSales_LeasingContact,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2984,Cloudera,,Starlanding Unitsales,36,opr_ast_star_wh_di.UnitSales_MainLeasingViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2985,Cloudera,,Starlanding Unitsales,37,opr_ast_star_wh_di.UnitSales_MandatoryLists,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2986,Cloudera,,Starlanding Unitsales,38,opr_ast_star_wh_di.UnitSales_MappingCdbViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2987,Cloudera,,Starlanding Unitsales,39,opr_ast_star_wh_di.UnitSales_MopDiscounts,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2988,Cloudera,,Starlanding Unitsales,40,opr_ast_star_wh_di.UnitSales_NationalAreaViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2989,Cloudera,,Starlanding Unitsales,41,opr_ast_star_wh_di.UnitSales_NoticeCostTemps,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2990,Cloudera,,Starlanding Unitsales,42,opr_ast_star_wh_di.UnitSales_NotificationTemplates,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2991,Cloudera,,Starlanding Unitsales,43,opr_ast_star_wh_di.UnitSales_OccupationHsoViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2992,Cloudera,,Starlanding Unitsales,44,opr_ast_star_wh_di.UnitSales_PPATK,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2993,Cloudera,,Starlanding Unitsales,45,opr_ast_star_wh_di.UnitSales_PricingAccessSequence,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2994,Cloudera,,Starlanding Unitsales,46,opr_ast_star_wh_di.UnitSales_PricingAccessSequenceDetail,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2995,Cloudera,,Starlanding Unitsales,47,opr_ast_star_wh_di.UnitSales_PricingConditionType,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2996,Cloudera,,Starlanding Unitsales,48,opr_ast_star_wh_di.UnitSales_PricingProcedure,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2997,Cloudera,,Starlanding Unitsales,49,opr_ast_star_wh_di.UnitSales_PricingProcedureConditionTypeMatrix,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2998,Cloudera,,Starlanding Unitsales,50,opr_ast_star_wh_di.UnitSales_ProposalLeasingHistories,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
2999,Cloudera,,Starlanding Unitsales,51,opr_ast_star_wh_di.UnitSales_ProposalLeasings,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3000,Cloudera,,Starlanding Unitsales,52,opr_ast_star_wh_di.UnitSales_SkipSpkIndents,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3001,Cloudera,,Starlanding Unitsales,53,opr_ast_star_wh_di.UnitSales_SourceOfFundViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3002,Cloudera,,Starlanding Unitsales,54,opr_ast_star_wh_di.UnitSales_SourceOfProspectViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3003,Cloudera,,Starlanding Unitsales,55,opr_ast_star_wh_di.UnitSales_SPK,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3004,Cloudera,,Starlanding Unitsales,56,opr_ast_star_wh_di.UnitSales_SPKAdditionals,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3005,Cloudera,,Starlanding Unitsales,57,opr_ast_star_wh_di.UnitSales_SpkCancelReasonHistories,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3006,Cloudera,,Starlanding Unitsales,58,opr_ast_star_wh_di.UnitSales_SPKDiscountRequest,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3007,Cloudera,,Starlanding Unitsales,59,opr_ast_star_wh_di.UnitSales_SPKDocumentDetails,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3008,Cloudera,,Starlanding Unitsales,60,opr_ast_star_wh_di.UnitSales_SPKDocumentDomicile,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3009,Cloudera,,Starlanding Unitsales,61,opr_ast_star_wh_di.UnitSales_SPKDocumentRegistrationDetails,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3010,Cloudera,,Starlanding Unitsales,62,opr_ast_star_wh_di.UnitSales_SPKFamilyDetails,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3011,Cloudera,,Starlanding Unitsales,63,opr_ast_star_wh_di.UnitSales_SPKIndentVIPApprovalHistories,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3012,Cloudera,,Starlanding Unitsales,64,opr_ast_star_wh_di.UnitSales_SpkMops,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3013,Cloudera,,Starlanding Unitsales,65,opr_ast_star_wh_di.UnitSales_SPKNumberHistories,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3014,Cloudera,,Starlanding Unitsales,66,opr_ast_star_wh_di.UnitSales_SPKNumbers,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3015,Cloudera,,Starlanding Unitsales,67,opr_ast_star_wh_di.Unitsales_SPKNumbers_h1,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3016,Cloudera,,Starlanding Unitsales,68,opr_ast_star_wh_di.UnitSales_SPKPercentages,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3017,Cloudera,,Starlanding Unitsales,69,opr_ast_star_wh_di.UnitSales_SPKSocialMedias,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3018,Cloudera,,Starlanding Unitsales,70,opr_ast_star_wh_di.UnitSales_SPKTrackingContents,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3019,Cloudera,,Starlanding Unitsales,71,opr_ast_star_wh_di.UnitSales_SPKTrackings,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3020,Cloudera,,Starlanding Unitsales,72,opr_ast_star_wh_di.UnitSales_SPKUnitDetailPromos,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3021,Cloudera,,Starlanding Unitsales,73,opr_ast_star_wh_di.UnitSales_SPKUnitDetails,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3022,Cloudera,,Starlanding Unitsales,74,opr_ast_star_wh_di.UnitSales_StaffViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3023,Cloudera,,Starlanding Unitsales,75,opr_ast_star_wh_di.UnitSales_TenorViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
3024,Cloudera,,Starlanding Unitsales,76,opr_ast_star_wh_di.UnitSales_VehicleViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_unitsales,,Cloudera,L3,-,—,,P3,
,,,PIPELINE | starlanding_workforce | —,,,,,,,,,Pending,,,,starlanding_workforce,,Cloudera,L3,,—,,P3,
3025,Cloudera,,Starlanding Workforce,1,opr_ast_star_wh_di.Workforce_DealerGroups,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3026,Cloudera,,Starlanding Workforce,2,opr_ast_star_wh_di.Workforce_Dealers,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3027,Cloudera,,Starlanding Workforce,3,opr_ast_star_wh_di.Workforce_Grades,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3028,Cloudera,,Starlanding Workforce,4,opr_ast_star_wh_di.Workforce_Maindealers,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3029,Cloudera,,Starlanding Workforce,5,opr_ast_star_wh_di.Workforce_OrganisationalRoles,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3030,Cloudera,,Starlanding Workforce,6,opr_ast_star_wh_di.Workforce_Position,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3031,Cloudera,,Starlanding Workforce,7,opr_ast_star_wh_di.Workforce_StaffDealerInformations,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3032,Cloudera,,Starlanding Workforce,8,opr_ast_star_wh_di.Workforce_StaffGrades,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3033,Cloudera,,Starlanding Workforce,9,opr_ast_star_wh_di.Workforce_Staffs,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3034,Cloudera,,Starlanding Workforce,10,opr_ast_star_wh_di.Workforce_Users,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3035,Cloudera,,Starlanding Workforce,11,opr_ast_star_wh_di.Workforce_WorkDays,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
3036,Cloudera,,Starlanding Workforce,12,opr_ast_star_wh_di.Workforce_WorkDaySchemes,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workforce,,Cloudera,L3,-,—,,P3,
,,,PIPELINE | starlanding_workplace | —,,,,,,,,,Pending,,,,starlanding_workplace,,Cloudera,L3,,—,,P3,
3037,Cloudera,,Starlanding Workplace,1,opr_ast_star_wh_di.Workplace_AreaPolregs,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3038,Cloudera,,Starlanding Workplace,2,opr_ast_star_wh_di.Workplace_AreaSamsats,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3039,Cloudera,,Starlanding Workplace,3,opr_ast_star_wh_di.Workplace_BinLocations,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3040,Cloudera,,Starlanding Workplace,4,opr_ast_star_wh_di.Workplace_Companies,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3041,Cloudera,,Starlanding Workplace,5,opr_ast_star_wh_di.Workplace_DealerBankAccounts,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3042,Cloudera,,Starlanding Workplace,6,opr_ast_star_wh_di.Workplace_DealerContacts,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3043,Cloudera,,Starlanding Workplace,7,opr_ast_star_wh_di.Workplace_DealerRings,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3044,Cloudera,,Starlanding Workplace,8,opr_ast_star_wh_di.Workplace_Dealers,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3045,Cloudera,,Starlanding Workplace,9,opr_ast_star_wh_di.Workplace_DealerWarehouseMappings,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3046,Cloudera,,Starlanding Workplace,10,opr_ast_star_wh_di.Workplace_DistrictViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3047,Cloudera,,Starlanding Workplace,11,opr_ast_star_wh_di.Workplace_GroupDealers,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3048,Cloudera,,Starlanding Workplace,12,opr_ast_star_wh_di.Workplace_Idempotency,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3049,Cloudera,,Starlanding Workplace,13,opr_ast_star_wh_di.Workplace_MappingHSODealerCodes,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3050,Cloudera,,Starlanding Workplace,14,opr_ast_star_wh_di.Workplace_ProvinceViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3051,Cloudera,,Starlanding Workplace,15,opr_ast_star_wh_di.Workplace_Roles,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3052,Cloudera,,Starlanding Workplace,16,opr_ast_star_wh_di.Workplace_SubDistrictViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3053,Cloudera,,Starlanding Workplace,17,opr_ast_star_wh_di.Workplace_UnitLocations,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3054,Cloudera,,Starlanding Workplace,18,opr_ast_star_wh_di.Workplace_VillageViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
3055,Cloudera,,Starlanding Workplace,19,opr_ast_star_wh_di.Workplace_Warehouses,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workplace,,Cloudera,L3,-,—,,P3,
,,,PIPELINE | starlanding_workshop | —,,,,,,,,,Pending,,,,starlanding_workshop,,Cloudera,L3,,—,,P3,
3056,Cloudera,,Starlanding Workshop,1,opr_ast_star_wh_di.Workshop_ActivityPromotionViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3057,Cloudera,,Starlanding Workshop,2,opr_ast_star_wh_di.Workshop_BillingServiceCancelRequests,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3058,Cloudera,,Starlanding Workshop,3,opr_ast_star_wh_di.Workshop_BillingServiceDetails,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3059,Cloudera,,Starlanding Workshop,4,opr_ast_star_wh_di.Workshop_BillingServicePricingDetails,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3060,Cloudera,,Starlanding Workshop,5,opr_ast_star_wh_di.Workshop_BillingServices,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3061,Cloudera,,Starlanding Workshop,6,opr_ast_star_wh_di.Workshop_BusinessRoles,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3062,Cloudera,,Starlanding Workshop,7,opr_ast_star_wh_di.Workshop_CatalogueUnitViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3063,Cloudera,,Starlanding Workshop,8,opr_ast_star_wh_di.Workshop_CatalogueViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3064,Cloudera,,Starlanding Workshop,9,opr_ast_star_wh_di.Workshop_ChargeToCategorySequences,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3065,Cloudera,,Starlanding Workshop,10,opr_ast_star_wh_di.Workshop_ChargeToTypeMappings,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3066,Cloudera,,Starlanding Workshop,11,opr_ast_star_wh_di.Workshop_CustomerAddressViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3067,Cloudera,,Starlanding Workshop,12,opr_ast_star_wh_di.Workshop_Customers,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3068,Cloudera,,Starlanding Workshop,13,opr_ast_star_wh_di.Workshop_CustomerSalesAreaViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3069,Cloudera,,Starlanding Workshop,14,opr_ast_star_wh_di.Workshop_DealerBankAccountViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3070,Cloudera,,Starlanding Workshop,15,opr_ast_star_wh_di.Workshop_Dealers,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3071,Cloudera,,Starlanding Workshop,16,opr_ast_star_wh_di.Workshop_DivisionViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3072,Cloudera,,Starlanding Workshop,17,opr_ast_star_wh_di.Workshop_EnumList,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3073,Cloudera,,Starlanding Workshop,18,opr_ast_star_wh_di.Workshop_FinalInspections,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3074,Cloudera,,Starlanding Workshop,19,opr_ast_star_wh_di.Workshop_GroupDealerViewModels,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3075,Cloudera,,Starlanding Workshop,20,opr_ast_star_wh_di.Workshop_H201,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3076,Cloudera,,Starlanding Workshop,21,opr_ast_star_wh_di.Workshop_H202,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3077,Cloudera,,Starlanding Workshop,22,opr_ast_star_wh_di.Workshop_H203,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3078,Cloudera,,Starlanding Workshop,23,opr_ast_star_wh_di.Workshop_H303,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3079,Cloudera,,Starlanding Workshop,24,opr_ast_star_wh_di.Workshop_InvoiceServiceDocuments,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3080,Cloudera,,Starlanding Workshop,25,opr_ast_star_wh_di.Workshop_InvoiceServices,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3081,Cloudera,,Starlanding Workshop,26,opr_ast_star_wh_di.Workshop_KPBClaimDetails,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3082,Cloudera,,Starlanding Workshop,27,opr_ast_star_wh_di.Workshop_KPBClaimDownloadRequestItems,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3083,Cloudera,,Starlanding Workshop,28,opr_ast_star_wh_di.Workshop_KPBClaimDownloadRequests,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3084,Cloudera,,Starlanding Workshop,29,opr_ast_star_wh_di.Workshop_KPBClaimFiles,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3085,Cloudera,,Starlanding Workshop,30,opr_ast_star_wh_di.Workshop_KPBClaims,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
3086,Cloudera,,Starlanding Workshop,31,opr_ast_star_wh_di.Workshop_KPBClaimSapFiles,-,-,-,-,-,-,Belum Convert,Untested,NIO,,starlanding_workshop,,Cloudera,L3,-,—,,P3,
